state,city,airport,locid,ownership,hub,role,Current,year5,enplaned,based,Devestimate
NC,Wilmington,Wilmington International,ILM,PU,N,,P,P,"378,203",116,"$41,116,807"
NC,Winston-Salem,Smith Reynolds,INT,PU,,National,GA,GA,539,89,"$16,866,667"
ND,Beach,Beach,20U,PU,,Basic,GA,GA,0,8,"$1,952,706"
ND,Bismarck,Bismarck Municipal,BIS,PU,N,,P,P,"248,316",117,"$55,976,732"
ND,Bottineau,Bottineau Municipal,D09,PU,,Local,GA,GA,0,17,"$2,439,915"
ND,Bowman,Bowman Regional,BWW,PU,,Local,GA,GA,1,19,"$5,587,721"
ND,Cando,Cando Municipal,9D7,PU,,Basic,GA,GA,5,9,"$1,286,550"
ND,Carrington,Carrington Municipal,46D,PU,,Local,GA,GA,9,19,"$1,408,011"
ND,Casselton,Casselton Robert Miller Regional,5N8,PU,,Local,GA,GA,0,38,"$2,294,152"
ND,Cavalier,Cavalier Municipal,2C8,PU,,Local,GA,GA,0,22,"$1,764,912"
ND,Cooperstown,Cooperstown Municipal,S32,PU,,Basic,GA,GA,5,13,"$1,444,444"
ND,Crosby,Crosby Municipal,D50,PU,,Basic,GA,GA,8,14,"$3,172,515"
ND,Devils Lake,Devils Lake Regional,DVL,PU,,Local,CS,CS,"3,050",28,"$10,401,168"
ND,Dickinson,Dickinson-Theodore Roosevelt Regional,DIK,PU,N,,P,P,"58,987",21,"$82,783,334"
ND,Dunseith,International Peace Garden,S28,PU,,Basic,GA,GA,0,0,"$1,555,556"
ND,Edgeley,Edgeley Municipal,51D,PU,,Basic,GA,GA,0,11,"$2,398,853"
ND,Ellendale,Ellendale Municipal,4E7,PU,,Basic,GA,GA,0,11,"$877,778"
ND,Fargo,Hector International,FAR,PU,S,,P,P,"456,372",180,"$16,681,319"
ND,Fort Yates,Standing Rock,Y27,NA,,Basic,GA,GA,0,0,"$1,598,433"
ND,Garrison,Garrison Municipal,D05,PU,,Local,GA,GA,0,15,"$2,585,964"
ND,Glen Ullin,Glen Ullin Regional,D57,PU,,Basic,GA,GA,0,6,"$1,616,667"
ND,Grafton,Hutson Field,GAF,PU,,Local,GA,GA,0,29,"$1,167,135"
ND,Grand Forks,Grand Forks International,GFK,PU,N,,P,P,"146,003",147,"$44,346,960"
ND,Gwinner,Gwinner-Roger Melroe Field,GWR,PU,,Basic,GA,GA,0,12,"$1,356,726"
ND,Harvey,Harvey Municipal,5H4,PU,,Local,GA,GA,0,15,"$1,322,866"
ND,Hazen,Mercer County Regional,HZE,PU,,Basic,GA,GA,0,10,"$2,013,333"
ND,Hettinger,Hettinger Municipal,HEI,PU,,Local,GA,GA,3,22,"$3,712,866"
ND,Hillsboro,Hillsboro Municipal,3H4,PU,,Local,GA,GA,0,22,"$6,461,589"
ND,Jamestown,Jamestown Regional,JMS,PU,,Regional,CS,CS,"3,207",46,"$8,347,346"
ND,Kenmare,Kenmare Municipal,7K5,PU,,Local,GA,GA,0,16,"$1,428,071"
ND,Kindred,Robert Odegaard Field,K74,PU,,Local,GA,GA,0,37,"$3,463,157"
ND,Lakota,Lakota Municipal,5L0,PU,,Basic,GA,GA,0,12,"$2,131,579"
ND,LaMoure,LaMoure Rott Municipal,4F9,PR,,Unclassified,GA,GA,0,8,$0
ND,Langdon,Robertson Field,D55,PU,,Local,GA,GA,1,17,"$2,170,000"
ND,Linton,Linton Municipal,7L2,PU,,Local,GA,GA,0,15,"$843,597"
ND,Lisbon,Lisbon Municipal,6L3,PU,,Basic,GA,GA,0,12,"$936,783"
ND,Mandan,Mandan Municipal,Y19,PU,,Local,GA,GA,1,94,"$3,836,259"
ND,Minot,Minot International,MOT,PU,N,,P,P,"219,957",121,"$39,750,672"
ND,Mohall,Mohall Municipal,HBC,PU,,Local,GA,GA,0,40,"$4,558,362"
ND,Mott,Mott Municipal,3P3,PU,,Basic,GA,GA,0,9,"$1,249,474"
ND,Northwood,Northwood Municipal-Vince Field,4V4,PU,,Local,GA,GA,1,18,"$2,733,683"
ND,Oakes,Oakes Municipal,2D5,PU,,Local,GA,GA,0,16,"$1,513,743"
ND,Park River,Park River-W C Skjerven Field,Y37,PU,,Basic,GA,GA,3,9,"$1,609,942"
ND,Parshall,Parshall-Hankins,Y74,PU,,Basic,GA,GA,0,7,"$1,696,550"
ND,Pembina,Pembina Municipal,PMB,PU,,Basic,GA,GA,0,12,"$2,398,537"
ND,Rolla,Rolla Municipal,06D,PU,,Basic,GA,GA,3,14,"$1,322,106"
ND,Rugby,Rugby Municipal,RUG,PU,,Basic,GA,GA,2,10,"$1,752,340"
ND,Stanley,Stanley Municipal,08D,PU,,Local,GA,GA,7,20,"$3,633,041"
ND,Tioga,Tioga Municipal,D60,PU,,Local,GA,GA,7,20,"$4,092,794"
ND,Valley City,Barnes County Municipal,BAC,PU,,Local,GA,GA,1,44,"$988,305"
ND,Wahpeton,Harry Stern,BWP,PU,,Local,GA,GA,6,52,"$3,404,387"
ND,Walhalla,Walhalla Municipal,96D,PU,,Unclassified,GA,GA,0,7,$0
ND,Washburn,Washburn Municipal,5C8,PU,,Local,GA,GA,0,16,"$1,333,334"
ND,Watford City,Watford City Municipal,S25,PU,,Local,GA,GA,2,30,"$18,960,235"
ND,Williston,New,+09N,PU,,,,P,0,0,"$31,070,308"
ND,Williston,Sloulin Field International,ISN,PU,N,,P,P,"114,281",48,"$1,111,111"
NE,Ainsworth,Ainsworth Regional,ANW,PU,,Local,GA,GA,1,16,"$3,208,005"
NE,Albion,Albion Municipal,BVN,PU,,Basic,GA,GA,0,14,"$1,108,361"
NE,Alliance,Alliance Municipal,AIA,PU,,Local,GA,GA,472,68,"$2,098,716"
NE,Alma,Alma Municipal,4D9,PU,,Basic,GA,GA,0,11,"$1,865,261"
NE,Atkinson,Stuart-Atkinson Municipal,8V2,PU,,Basic,GA,GA,0,14,"$1,509,000"
NE,Auburn,Farington Field,K01,PU,,Basic,GA,GA,0,9,"$1,038,000"
NE,Aurora,Aurora Municipal-Al Potter Field,AUH,PU,,Local,GA,GA,0,29,"$6,870,831"
NE,Bassett,Rock County,RBE,PU,,Unclassified,GA,GA,0,6,$0
NE,Beatrice,Beatrice Municipal,BIE,PU,,Local,GA,GA,0,33,"$7,180,350"
NE,Blair,Blair Municipal,BTA,PU,,Regional,GA,GA,0,45,"$4,404,885"
NE,Broken Bow,Broken Bow Municipal/Keith Glaze Field,BBW,PU,,Local,GA,GA,1,22,"$1,882,000"
NE,Burwell,Cram Field,BUB,PU,,Basic,GA,GA,0,10,"$980,000"
NE,Cambridge,Cambridge Municipal,CSB,PU,,Local,GA,GA,0,16,"$2,005,000"
NE,Central City,Central City Municipal-Larry Reineke Field,07K,PU,,Local,GA,GA,0,19,"$2,660,848"
NE,Chadron,Chadron Municipal,CDR,PU,,Local,GA,GA,777,19,"$2,564,936"
NE,Chappell,Billy G Ray Field,CNP,PU,,Unclassified,GA,GA,0,1,$0
NE,Columbus,Columbus Municipal,OLU,PU,,Local,GA,GA,36,48,"$3,999,444"
NE,Cozad,Cozad Municipal,CZD,PU,,Local,GA,GA,0,15,"$3,113,111"
NE,Creighton,Creighton Municipal,6K3,PU,,Basic,GA,GA,0,10,"$1,116,667"
NE,Crete,Crete Municipal,CEK,PU,,Local,GA,GA,0,40,"$2,735,000"
NE,Curtis,Curtis Municipal,47V,PU,,Basic,GA,GA,0,5,"$1,231,868"
NE,David City,David City Municipal,93Y,PU,,Basic,GA,GA,0,10,"$1,056,000"
NE,Fairbury,Fairbury Municipal,FBY,PU,,Local,GA,GA,0,15,"$926,333"
NE,Fairmont,Fairmont State Airfield,FMZ,PU,,Local,GA,GA,0,19,"$2,043,376"
NE,Falls City,Brenner Field,FNB,PU,,Local,GA,GA,0,19,"$1,312,222"
NE,Fremont,Fremont Municipal,FET,PU,,Regional,GA,GA,4,58,"$1,315,500"
NE,Gordon,Gordon Municipal,GRN,PU,,Basic,GA,GA,0,11,"$2,977,723"
NE,Grand Island,Central Nebraska Regional,GRI,PU,N,,P,P,"61,400",52,"$9,255,778"
NE,Grant,Grant Municipal,GGF,PU,,Local,GA,GA,2,26,"$3,432,463"
NE,Greeley,Greeley Municipal,99Y,PU,,Unclassified,GA,GA,0,1,$0
NE,Hartington,Hartington Municipal/Bud Becker Field,0B4,PU,,Local,GA,GA,0,24,"$1,851,000"
NE,Harvard,Harvard State,08K,PU,,Basic,GA,GA,0,9,"$1,615,000"
NE,Hastings,Hastings Municipal,HSI,PU,,Local,GA,GA,0,23,"$1,450,237"
NE,Hebron,Hebron Municipal,HJH,PU,,Basic,GA,GA,0,12,"$1,970,625"
NE,Holdrege,Brewster Field,HDE,PU,,Local,GA,GA,72,32,"$1,174,820"
NE,Hyannis,Grant County,1V2,PU,,Basic,GA,GA,0,5,"$1,500,449"
NE,Imperial,Imperial Municipal,IML,PU,,Local,GA,GA,0,17,"$1,250,000"
NE,Kearney,Kearney Regional,EAR,PU,,Regional,CS,CS,"8,384",45,"$12,244,279"
NE,Kimball,Kimball Municipal/Robert E Arraj Field,IBM,PU,,Basic,GA,GA,3,11,"$1,305,500"
NE,Lexington,Jim Kelly Field,LXN,PU,,Local,GA,GA,0,31,"$1,537,366"
NE,Lincoln,Lincoln,LNK,PU,N,,P,P,"142,205",209,"$6,584,000"
NE,Loup City,Loup City Municipal,0F4,PU,,Basic,GA,GA,0,10,"$1,770,000"
NE,McCook,McCook Ben Nelson Regional,MCK,PU,,Local,GA,GA,401,33,"$853,120"
NE,Minden,Pioneer Village Field,0V3,PU,,Local,GA,GA,0,19,"$2,048,180"
NE,Nebraska City,Nebraska City Municipal,AFK,PU,,Basic,GA,GA,0,12,"$845,500"
NE,Neligh,Antelope County,4V9,PU,,Basic,GA,GA,0,11,"$1,760,080"
NE,Norfolk,Norfolk Regional/Karl Stefan Memorial Field,OFK,PU,,Regional,GA,GA,1,42,"$3,160,170"
NE,North Platte,North Platte Regional Airport Lee Bird Field,LBF,PU,,Regional,CS,CS,"5,016",53,"$2,725,000"
NE,Ogallala,Searle Field,OGA,PU,,Local,GA,GA,0,15,"$3,152,500"
NE,Omaha,Eppley Airfield,OMA,PU,M,,P,P,"2,020,354",117,"$68,091,600"
NE,Omaha,Millard,MLE,PU,,Regional,R,R,0,98,"$2,221,244"
NE,O'Neill,The O'Neill Municipal-John L Baker Field,ONL,PU,,Local,GA,GA,0,22,"$3,335,000"
NE,Ord,Evelyn Sharp Field,ODX,PU,,Basic,GA,GA,0,10,"$1,401,438"
NE,Oshkosh,Garden County,OKS,PU,,Basic,GA,GA,0,10,"$1,120,000"
NE,Pawnee City,Pawnee City Municipal,50K,PU,,Basic,GA,GA,0,10,"$3,197,500"
NE,Pender,Pender Municipal,0C4,PU,,Basic,GA,GA,0,13,"$920,778"
NE,Plattsmouth,Plattsmouth Municipal,PMV,PU,,Local,GA,GA,0,43,"$5,644,827"
NE,Red Cloud,Red Cloud Municipal,7V7,PU,,Basic,GA,GA,0,10,"$2,105,000"
NE,Rushville,Modisett,9V5,PU,,Basic,GA,GA,0,12,"$884,281"
NE,Sargent,Sargent Municipal,09K,PU,,Unclassified,GA,GA,0,6,$0
NE,Scottsbluff,Western Nebraska Regional/William B Heilig Field,BFF,PU,,Regional,CS,CS,"5,594",44,"$8,886,000"
NE,Scribner,Scribner State,SCB,PU,,Basic,GA,GA,0,12,"$2,300,000"
NE,Seward,Seward Municipal,SWT,PU,,Local,GA,GA,0,45,"$2,338,198"
NE,Sidney,Sidney Municipal/Lloyd W Carr Field,SNY,PU,,Local,GA,GA,0,23,"$2,986,389"
NE,Superior,Superior Municipal,12K,PU,,Basic,GA,GA,0,11,"$1,511,435"
NE,Tecumseh,Tecumseh Municipal,0G3,PU,,Basic,GA,GA,0,10,"$2,190,000"
NE,Tekamah,Tekamah Municipal,TQE,PU,,Local,GA,GA,0,28,"$2,801,000"
NE,Thedford,Thomas County,TIF,PU,,Basic,GA,GA,0,5,"$1,775,667"
NE,Valentine,Miller Field,VTN,PU,,Local,GA,GA,50,30,"$3,184,370"
NE,Wahoo,Wahoo Municipal,AHQ,PU,,Local,GA,GA,0,32,"$2,207,500"
NE,Wallace,Wallace Municipal,64V,PU,,Basic,GA,GA,0,12,"$1,000,000"
NE,Wayne,Wayne Municipal/Stan Morris Field,LCG,PU,,Local,GA,GA,0,17,"$2,435,511"
NE,York,York Municipal,JYR,PU,,Local,GA,GA,0,22,"$2,646,600"
NH,Berlin,Berlin Regional,BML,PU,,Basic,GA,GA,9,13,"$5,785,235"
NH,Claremont,Claremont Municipal,CNH,PU,,Local,GA,GA,0,22,"$7,591,533"
NH,Concord,Concord Municipal,CON,PU,,Local,GA,GA,80,81,"$13,266,506"
NH,Haverhill,Dean Memorial,5B9,PU,,Basic,GA,GA,0,11,"$3,151,611"
NH,Jaffrey,Jaffrey Airport-Silver Ranch,AFN,PR,,Unclassified,GA,GA,0,14,$0
NH,Keene,Dillant-Hopkins,EEN,PU,,Regional,GA,GA,11,69,"$15,697,681"
NH,Laconia,Laconia Municipal,LCI,PU,,Regional,GA,GA,44,192,"$17,798,002"
NH,Lebanon,Lebanon Municipal,LEB,PU,N,,P,P,"10,599",55,"$42,325,071"
NH,Manchester,Manchester,MHT,PU,S,,P,P,"1,032,964",60,"$59,685,590"
NH,Nashua,Boire Field,ASH,PU,,National,R,R,1,239,"$16,628,979"
NH,Newport,Parlin Field,2B3,PU,,Local,GA,GA,0,25,$0
NH,Plymouth,Plymouth Municipal,1P1,PU,,Local,GA,GA,0,15,$0
NH,Portsmouth,Portsmouth International at Pease,PSM,PU,N,,P,P,"45,708",120,"$30,015,211"
NH,Rochester,Skyhaven,DAW,PU,,Local,GA,GA,0,62,"$15,820,234"
NH,Whitefield,Mount Washington Regional,HIE,PU,,Local,GA,GA,0,35,"$9,911,784"
NJ,Atlantic City,Atlantic City International,ACY,PU,S,,P,P,"594,346",58,"$54,743,634"
NJ,Belmar/Farmingdale,Monmouth Executive,BLM,PR,,Unclassified,R,R,263,89,$0
NJ,Caldwell,Essex County,CDW,PU,,Regional,R,R,0,225,"$2,634,699"
NJ,Hammonton,Hammonton Municipal,N81,PU,,Local,GA,GA,0,23,"$4,624,169"
NJ,Lakewood,Lakewood,N12,PU,,Local,GA,GA,0,57,"$3,855,000"
NJ,Lincoln Park,Lincoln Park,N07,PR,,Regional,R,R,0,94,"$4,517,667"
NJ,Linden,Linden,LDJ,PU,,Local,R,R,10,85,"$2,835,634"
NJ,Manville,Central Jersey Regional,47N,PR,,Regional,R,R,0,108,$0
NJ,Millville,Millville Municipal,MIV,PU,,Local,GA,GA,0,41,"$10,963,413"
NJ,Morristown,Morristown Municipal,MMU,PU,,National,CS,CS,"7,936",203,"$45,126,143"
NJ,Mount Holly,South Jersey Regional,VAY,PU,,Regional,R,R,0,101,"$6,250,575"
NJ,Newark,Newark Liberty International,EWR,PU,L,,P,P,"17,773,405",7,"$64,870,490"
NJ,Ocean City,Ocean City Municipal,26N,PU,,Basic,GA,GA,0,11,"$2,461,970"
NJ,Princeton/Rocky Hill,Princeton,39N,PR,,Unclassified,R,R,7,85,$0
NJ,Readington,Solberg-Hunterdon,N51,PR,,Regional,R,R,0,94,$0
NJ,Robbinsville,Trenton-Robbinsville,N87,PR,,Unclassified,R,R,0,57,$0
NJ,Somerville,Somerset,SMQ,PR,,Regional,R,R,0,118,"$3,096,445"
NJ,Sussex,Sussex,FWN,PR,,Unclassified,R,R,1,73,$0
NJ,Teterboro,Teterboro,TEB,PU,,National,R,R,"7,894",119,"$98,535,018"
NJ,Toms River,Ocean County,MJX,PU,,Regional,GA,GA,3,80,"$6,987,231"
NJ,Trenton,Trenton Mercer,TTN,PU,N,,P,P,"377,961",132,"$23,002,305"
NJ,West Milford,Greenwood Lake,4N1,PU,,Local,GA,GA,0,62,"$2,698,333"
NJ,Wildwood,Cape May County,WWD,PU,,Regional,GA,GA,5,46,"$13,054,785"
NJ,Woodbine,Woodbine Municipal,OBI,PU,,Local,GA,GA,0,51,"$2,106,222"
NM,Alamogordo,Alamogordo-White Sands Regional,ALM,PU,,Local,GA,GA,0,80,"$2,171,052"
NM,Albuquerque,Albuquerque International Sunport,ABQ,PU,M,,P,P,"2,354,184",172,"$66,750,445"
NM,Albuquerque,Double Eagle II,AEG,PU,,Regional,R,R,0,147,"$4,870,996"
NM,Angel Fire,Angel Fire,AXX,PU,,Basic,GA,GA,0,6,"$7,221,200"
NM,Artesia,Artesia Municipal,ATS,PU,,Regional,GA,GA,0,30,"$697,602"
NM,Aztec,Aztec Municipal,N19,PU,,Basic,GA,GA,0,14,"$876,316"
NM,Belen,Alexander Municipal,E80,PU,,Local,GA,GA,0,50,"$1,000,000"
NM,Black Rock,New Airport,+083,PU,,,,GA,0,0,"$2,228,439"
NM,Carlsbad,Cavern City Air Terminal,CNM,PU,,Regional,GA,GA,"1,758",28,"$1,176,667"
NM,Carrizozo,Carrizozo Municipal,F37,PU,,Basic,GA,GA,0,8,"$1,180,000"
NM,Clayton,Clayton Municipal Airpark,CAO,PU,,Basic,GA,GA,0,13,"$2,463,889"
NM,Clovis,Clovis Municipal,CVN,PU,,Regional,GA,GA,"1,952",78,"$6,076,024"
NM,Conchas Dam,Conchas Lake,E89,PU,,Basic,GA,GA,0,2,"$1,700,001"
NM,Crownpoint,Crownpoint,0E8,NA,,Basic,GA,GA,0,0,"$2,281,579"
NM,Deming,Deming Municipal,DMN,PU,,Regional,GA,GA,48,19,"$3,263,661"
NM,Dulce,Jicarilla Apache Nation,24N,NA,,Basic,GA,GA,0,0,"$2,886,842"
NM,Espanola,Ohkay Owingeh,E14,PU,,Basic,GA,GA,0,7,"$2,972,432"
NM,Farmington,Four Corners Regional,FMN,PU,,Regional,CS,CS,"5,678",0,"$1,748,700"
NM,Fort Sumner,Fort Sumner Municipal,FSU,PU,,Basic,GA,GA,0,5,"$1,292,711"
NM,Gallup,Gallup Municipal,GUP,PU,,Local,GA,GA,1,21,"$6,499,175"
NM,Glenwood,Glenwood-Catron County,E94,PU,,Unclassified,GA,GA,0,0,$0
NM,Grants,Grants-Milan Municipal,GNT,PU,,Basic,GA,GA,0,14,"$2,242,676"
NM,Hatch,Hatch Municipal,E05,PU,,Basic,GA,GA,0,0,"$2,005,562"
NM,Hobbs,Lea County Regional,HOB,PU,N,,P,P,"18,239",40,"$10,266,644"
NM,Jal,Lea County/Jal/,E26,PU,,Basic,GA,GA,0,11,"$1,335,000"
NM,Las Cruces,Las Cruces International,LRU,PU,,Regional,GA,GA,6,145,"$5,837,427"
NM,Las Vegas,Las Vegas Municipal,LVS,PU,,Basic,GA,GA,42,9,"$3,372,632"
NM,Lordsburg,Lordsburg Municipal,LSB,PU,,Basic,GA,GA,0,5,"$2,400,000"
NM,Los Alamos,Los Alamos,LAM,PU,,Regional,CS,CS,"3,801",57,"$17,889,579"
NM,Lovington,Lea County-Zip Franklin Memorial,E06,PU,,Basic,GA,GA,14,12,"$2,628,947"
NM,Magdalena,Magdalena,N29,PU,,Unclassified,GA,GA,0,1,$0
NM,Moriarty,Moriarty,0E0,PU,,Local,GA,GA,0,34,"$3,155,556"
NM,Navajo Dam,Navajo Lake,1V0,PU,,Unclassified,GA,GA,0,0,$0
NM,Portales,Portales Municipal,PRZ,PU,,Local,GA,GA,0,31,"$485,212"
NM,Questa,Questa Municipal Nr 2,N24,PU,,Unclassified,GA,GA,0,0,$0
NM,Raton,Raton Municipal/Crews Field,RTN,PU,,Local,GA,GA,1,18,"$1,109,649"
NM,Reserve,Reserve,T16,PU,,Basic,GA,GA,0,0,"$3,001,667"
NM,Roswell,Roswell International Air Center,ROW,PU,N,,P,P,"35,356",34,"$9,363,366"
NM,Ruidoso,Sierra Blanca Regional,SRR,PU,,Local,GA,GA,11,31,"$8,412,462"
NM,Santa Fe,Santa Fe Municipal,SAF,PU,N,,P,P,"74,749",207,"$21,187,800"
NM,Santa Rosa,Santa Rosa Route 66,SXU,PU,,Basic,GA,GA,0,0,"$1,657,632"
NM,Santa Teresa,Dona Ana County Airport at Santa Teresa,5T6,PU,,Regional,GA,GA,2,151,"$882,895"
NM,Shiprock,Shiprock Airstrip,5V5,NA,,Basic,GA,GA,0,0,"$3,611,111"
NM,Silver City,Grant County,SVC,PU,,Local,GA,GA,"1,128",15,"$3,000,000"
NM,Socorro,Socorro Municipal,ONM,PU,,Local,GA,GA,0,15,"$785,158"
NM,Springer,Springer Municipal,S42,PU,,Basic,GA,GA,0,0,"$2,193,997"
NM,Taos,Taos Regional,SKX,PU,,Local,GA,GA,30,33,"$4,794,974"
NM,Truth or Consequences,Truth Or Consequences Municipal,TCS,PU,,Local,GA,GA,0,23,"$1,814,474"
NM,Tucumcari,Tucumcari Municipal,TCC,PU,,Basic,GA,GA,0,9,"$1,666,667"
NM,Vaughn,Vaughn Municipal,N17,PU,,Basic,GA,GA,0,0,"$1,026,316"
NM,Zuni Pueblo,Black Rock,ZUN,NA,,Basic,GA,GA,0,0,"$833,333"
NV,Alamo,Alamo Landing Field,L92,PU,,Basic,GA,GA,0,1,"$1,040,667"
NV,Austin,Austin,TMT,PU,,Basic,GA,GA,0,4,"$3,192,000"
NV,Battle Mountain,Battle Mountain,BAM,PU,,Basic,GA,GA,0,7,"$3,492,821"
NV,Beatty,Beatty,BTY,PU,,Basic,GA,GA,0,7,"$1,220,000"
NV,Boulder City,Boulder City Municipal,BVU,PU,N,,P,P,"211,648",226,"$5,481,750"
NV,Carson City,Carson,CXP,PU,,Regional,R,R,5,173,"$1,584,000"
NV,Elko,Elko Regional,EKO,PU,N,,P,P,"18,200",75,"$12,686,664"
NV,Ely,Ely/Yelland Field,ELY,PU,,Basic,GA,GA,0,10,"$3,793,087"
NV,Eureka,Eureka,05U,PU,,Basic,GA,GA,0,3,"$649,770"
NV,Fallon,Fallon Municipal,FLX,PU,,Local,GA,GA,0,22,"$3,878,878"
NV,Gabbs,Gabbs,GAB,PU,,Basic,GA,GA,0,1,"$770,000"
NV,Hawthorne,Hawthorne Industrial,HTH,PU,,Basic,GA,GA,0,7,"$3,038,333"
NV,Jackpot,Jackpot/Hayden Field,06U,PU,,Basic,GA,GA,0,0,"$1,500,000"
NV,Jean,Jean,0L7,PU,,Local,GA,GA,0,20,"$1,550,000"
NV,Las Vegas,Henderson Executive,HND,PU,,National,R,R,"65,209",247,"$6,777,558"
NV,Las Vegas,McCarran International,LAS,PU,L,,P,P,"20,620,248",125,"$52,769,748"
NV,Las Vegas,North Las Vegas,VGT,PU,N,,P,P,"26,955",536,"$5,282,456"
NV,Lovelock,Derby Field,LOL,PU,,Basic,GA,GA,0,2,"$3,000,000"
NV,Mesquite,Mesquite,67L,PU,,Local,GA,GA,4,20,"$2,780,267"
NV,Minden,Minden-Tahoe,MEV,PU,,Regional,GA,GA,121,211,"$7,643,437"
NV,Overton,Perkins Field,U08,PU,,Basic,GA,GA,0,11,"$2,034,666"
NV,Owyhee,Owyhee,10U,NA,,Basic,GA,GA,0,0,"$1,430,000"
NV,Panaca,Lincoln County,1L1,PU,,Basic,GA,GA,0,2,"$1,671,370"
NV,Reno,Reno/Stead,RTS,PU,,Regional,R,R,1,92,"$31,326,000"
NV,Reno,Reno/Tahoe International,RNO,PU,S,,P,P,"1,611,572",128,"$144,781,558"
NV,Silver Springs,Silver Springs,SPZ,PU,,Basic,GA,GA,0,13,"$300,000"
NV,Tonopah,Tonopah,TPH,PU,,Basic,GA,GA,0,6,"$5,687,895"
NV,Wells,Wells Municipal/Harriet Field,LWL,PU,,Basic,GA,GA,0,7,"$3,352,000"
NV,Winnemucca,Winnemucca Municipal,WMC,PU,,Local,GA,GA,0,31,"$3,709,791"
NV,Yerington,Yerington Municipal,O43,PU,,Local,GA,GA,0,32,"$7,536,397"
NY,Akron,Akron,9G3,PR,,Unclassified,R,R,0,46,$0
NY,Albany,Albany International,ALB,PU,S,,P,P,"1,210,825",95,"$15,239,407"
NY,Batavia,Genesee County,GVQ,PU,,Regional,R,R,1,58,"$9,652,590"
NY,Bayport,Bayport Aerodrome,23N,PU,,Local,GA,GA,0,37,"$850,000"
NY,Binghamton,Greater Binghamton/Edwin A Link Field,BGM,PU,N,,P,P,"82,625",30,"$20,289,955"
NY,Brockport,Ledgedale Airpark,7G0,PR,,Unclassified,R,R,0,37,$0
NY,Buffalo,Buffalo Airfield,9G0,PR,,Unclassified,R,R,0,27,$0
NY,Buffalo,Buffalo Niagara International,BUF,PU,M,,P,P,"2,378,469",34,"$46,776,031"
NY,Canandaigua,Canandaigua,D38,PU,,Local,R,R,18,31,"$3,920,172"
NY,Corning,Corning-Painted Post,7N1,PU,,Local,GA,GA,0,24,"$1,925,892"
NY,Cortland,Cortland County-Chase Field,N03,PU,,Regional,GA,GA,2,37,"$3,189,445"
NY,Dansville,Dansville Municipal,DSV,PU,,Local,GA,GA,8,24,"$1,828,000"
NY,Duanesburg,Duanesburg,4B1,PR,,Unclassified,GA,GA,0,0,$0
NY,Dunkirk,Chautauqua County/Dunkirk,DKK,PU,,Local,GA,GA,7,38,"$2,142,722"
NY,East Hampton,East Hampton,HTO,PU,,Regional,GA,GA,234,110,"$733,522"
NY,East Moriches,Spadaro,1N2,PR,,Unclassified,R,R,0,16,$0
NY,Ellenville,Joseph Y Resnick,N89,PU,,Local,GA,GA,0,28,"$2,876,147"
NY,Elmira/Corning,Elmira/Corning Regional,ELM,PU,N,,P,P,"159,136",48,"$24,285,380"
NY,Endicott,Tri-Cities,CZG,PU,,Local,GA,GA,0,42,"$2,050,556"
NY,Farmingdale,Republic,FRG,PU,N,,P,P,"12,559",507,"$33,205,656"
NY,Fishers Island,Elizabeth Field,0B8,PU,,Basic,GA,GA,60,2,"$1,468,000"
NY,Freehold,Freehold,1I5,PR,,Unclassified,GA,GA,0,0,$0
NY,Fulton,Oswego County,FZY,PU,,Regional,GA,GA,2,72,"$7,491,386"
NY,Gasport,Royalton,9G5,PR,,Unclassified,GA,GA,0,39,$0
NY,Glens Falls,Floyd Bennett Memorial,GFL,PU,,Regional,GA,GA,19,52,"$20,811,141"
NY,Hamilton,Hamilton Municipal,VGC,PU,,Local,GA,GA,26,35,"$4,923,334"
NY,Hornell,Hornell Municipal,HTF,PU,,Basic,GA,GA,0,9,"$1,011,800"
NY,Hudson,Columbia County,1B1,PU,,Regional,GA,GA,6,26,"$6,064,165"
NY,Ithaca,Ithaca Tompkins Regional,ITH,PU,N,,P,P,"89,501",60,"$6,103,800"
NY,Jamestown,Chautauqua County/Jamestown,JHW,PU,,Regional,CS,CS,"3,222",29,"$8,657,748"
NY,Johnstown,Fulton County,NY0,PU,,Local,GA,GA,0,33,"$9,646,825"
NY,Kingston,Kingston-Ulster,20N,PR,,Unclassified,R,R,4,34,$0
NY,Lake Placid,Lake Placid,LKP,PU,,Local,GA,GA,4,20,"$3,136,357"
NY,Lancaster,Buffalo-Lancaster Regional,BQR,PR,,Unclassified,R,R,0,65,$0
NY,Le Roy,Le Roy,5G0,PR,,Unclassified,R,R,0,27,$0
NY,Lockport,North Buffalo Suburban,0G0,PR,,Unclassified,GA,GA,0,0,$0
NY,Malone,Malone-Dufort,MAL,PU,,Basic,GA,GA,0,13,"$2,003,193"
NY,Massena,Massena International-Richards Field,MSS,PU,,Regional,CS,CS,"4,553",9,"$7,541,654"
NY,Middletown,Randall,06N,PR,,Unclassified,R,R,0,15,$0
NY,Millbrook,Sky Acres,44N,PR,,Regional,R,R,4,123,"$3,164,444"
NY,Montauk,Montauk,MTP,PR,,Unclassified,R,R,31,7,$0
NY,Montgomery,Orange County,MGJ,PU,,Regional,GA,GA,2,144,"$22,131,498"
NY,Monticello,Sullivan County International,MSV,PU,,Local,GA,GA,20,35,"$12,114,340"
NY,New York,Downtown Manhattan/Wall St,JRB,PU,,Unclassified,GA,GA,0,0,$0
